id,latitude,longitude,common_name,new_name
154509934,32.8426190705,-118.5117261812,southern island clover,Clover
155360223,37.9930102626,-122.971845232,springbank clover,Clover
155540345,37.9953045,-122.9795451,springbank clover,Clover
155837605,37.9976388889,-123.0119333333,springbank clover,Clover
155481308,37.9896504,-122.9638856,springbank clover,Clover
153226615,38.0803166667,-122.9574361111,springbank clover,Clover
155246992,37.9922485352,-122.9699172974,springbank clover,Clover
155212045,37.5380157543,-122.2205415431,thimble clover,Clover
155244999,36.4620015676,-121.8143804088,thimble clover,Clover
155389587,38.7005388889,-122.4076138889,thimble clover,Clover
155255747,38.2737283333,-121.825295,thimble clover,Clover
155758082,37.4726633403,-122.2804416667,thimble clover,Clover
155255679,38.2737116667,-121.8253033333,thimble clover,Clover
155048445,33.2413842885,-119.4735654082,thimble clover,Clover
154530054,32.719844498,-116.9473888908,tomcat clover,Clover
154763043,37.4675783333,-122.2775116667,tomcat clover,Clover
155389542,37.9115027778,-122.4943472222,tomcat clover,Clover
154392809,38.595943019,-122.5695149513,tomcat clover,Clover
154631637,37.8104133333,-122.13462,tomcat clover,Clover
154027990,37.1490083333,-121.7779694444,tomcat clover,Clover
154527546,37.9136116667,-121.9411166667,tomcat clover,Clover
155702450,33.7514343262,-117.5459442139,tomcat clover,Clover
155678758,38.5152179,-122.3587349997,tomcat clover,Clover
153784658,33.8111281355,-117.7585597386,tomcat clover,Clover
154889733,37.4622207997,-122.2784427698,tomcat clover,Clover
154607571,37.6953735352,-122.4119033813,tomcat clover,Clover
155262011,36.6411982756,-121.7162518111,tomcat clover,Clover
155012474,38.3758807071,-121.9873253256,tomcat clover,Clover
155522659,35.985105,-119.2104116667,tomcat clover,Clover
154442285,37.1991417997,-121.4058358997,tomcat clover,Clover
154389289,34.0163062653,-120.0543408563,tomcat clover,Clover
155413797,37.4597277778,-122.2834111111,tomcat clover,Clover
153260960,37.078037,-121.528298,tomcat clover,Clover
153396343,39.7745529444,-121.7718679722,tomcat clover,Clover
155679458,32.5441916667,-117.1016861111,tomcat clover,Clover
153388541,39.1123031825,-121.3415134644,tomcat clover,Clover
154170278,37.9172283333,-121.9368666667,tomcat clover,Clover
154659063,33.3485,-118.3340383333,tomcat clover,Clover
154661621,38.0758051667,-122.5917823026,tomcat clover,Clover
155563235,37.9114542071,-121.8841373057,tomcat clover,Clover
154049575,38.5315396143,-122.0598678589,tomcat clover,Clover
153571350,38.3057493205,-122.4539309555,tomcat clover,Clover
155221059,33.6860961914,-117.6576080322,tomcat clover,Clover
154173315,35.2038533333,-120.457855,tomcat clover,Clover
155083112,37.4624866667,-122.2817,tomcat clover,Clover
153134761,38.5957194444,-122.5726694444,tomcat clover,Clover
154319049,34.7426635683,-120.0611097,tomcat clover,Clover
154428622,37.1413916667,-121.7839133333,tomcat clover,Clover
155266834,38.0169246812,-122.5842941864,tomcat clover,Clover
155167734,37.4597729981,-122.2817167177,tomcat clover,Clover
154025606,33.5719604492,-117.5374145508,tomcat clover,Clover
155565458,37.8308861111,-120.4665444444,tomcat clover,Clover
154524861,32.69653848,-116.77624633,tomcat clover,Clover
155825473,37.8576166667,-120.45723,tomcat clover,Clover
155564408,38.0089,-122.6660916667,tomcat clover,Clover
155083219,37.459745,-122.2833716667,tomcat clover,Clover
154025607,33.5556640625,-117.5636825562,tomcat clover,Clover
155702380,33.7514343262,-117.5459594727,tomcat clover,Clover
153145198,36.6214116667,-120.6538383333,tomcat clover,Clover
154660565,37.0853695,-119.5574116667,tomcat clover,Clover
154396908,33.0875055,-117.2107166667,tomcat clover,Clover
154632997,37.915475,-121.9426633333,tomcat clover,Clover
153484787,37.3652283333,-122.1868533333,tomcat clover,Clover
154660759,33.9927821188,-120.0450377819,tomcat clover,Clover
153484858,37.2221929611,-121.9657832777,tomcat clover,Clover
154433868,38.2659833333,-122.244505,tomcat clover,Clover
154433292,36.4913416667,-121.1811616667,tomcat clover,Clover
155681568,35.131175,-120.601425,tomcat clover,Clover
155009837,39.7836952209,-121.742729187,tomcat clover,Clover
154341006,35.274119342,-120.8756003156,tomcat clover,Clover
155251099,38.4905921548,-121.2344134151,tomcat clover,Clover
155209973,33.6996783333,-117.64232,tomcat clover,Clover
154190978,36.4920616111,-121.1798476944,tomcat clover,Clover
155285937,37.1161416667,-119.7502133333,tomcat clover,Clover
154646142,37.190655,-121.8430116667,tomcat clover,Clover
155244885,36.4620536542,-121.8144195523,tomcat clover,Clover
155469688,37.850261815,-120.4606338,tomcat clover,Clover
155275607,38.2034116667,-122.6260133333,tomcat clover,Clover
155839625,39.78028,-121.7473216667,tomcat clover,Clover
155378566,38.4494694444,-122.644875,tomcat clover,Clover
155285871,33.690446216,-117.6298397867,tomcat clover,Clover
153263691,32.8350866667,-117.0554416667,tomcat clover,Clover
155586665,33.01643055,-117.0189138333,tomcat clover,Clover
154748278,37.1727916667,-121.772925,tomcat clover,Clover
155624867,38.6033833333,-122.5790277778,tomcat clover,Clover
155367817,38.1210908023,-122.5615158677,tomcat clover,Clover
153512342,37.8211833333,-120.6605133333,tomcat clover,Clover
155248425,37.076125,-121.4615166667,tomcat clover,Clover
155696058,37.3434194444,-122.1460666667,tomcat clover,Clover
155840909,37.1937666667,-121.8327033333,tomcat clover,Clover
153119246,36.6214,-120.6538383333,tomcat clover,Clover
155787265,37.4719129905,-122.2802222648,tomcat clover,Clover
155108452,37.9066599434,-121.9358058641,tomcat clover,Clover
155406860,35.1491055,-119.8658616667,tomcat clover,Clover
153137593,36.5235656,-120.7335084,tomcat clover,Clover
154988595,33.692423656,-116.8782786004,tomcat clover,Clover
154032851,37.219375,-121.757835,tomcat clover,Clover
155287149,33.6996833333,-117.6423633333,tomcat clover,Clover
154193688,38.8028267387,-122.2313762627,tomcat clover,Clover
155442447,34.3472716667,-118.5668866667,tomcat clover,Clover
154357349,36.4560972649,-121.7940154567,tomcat clover,Clover
155378817,38.4494777778,-122.6448833333,tomcat clover,Clover
154832018,37.4310305556,-121.3367583333,tomcat clover,Clover
155245849,36.62905,-121.69316111,tomcat clover,Clover
154361131,36.57637396,-120.70346392,tomcat clover,Clover
155246759,33.6871383333,-117.658945,tomcat clover,Clover
154197381,32.8493283333,-117.1421055,tomcat clover,Clover
154356864,37.1373833333,-121.7683805556,tomcat clover,Clover
155791884,36.959564209,-122.0491027832,tomcat clover,Clover
154356048,36.4547303648,-121.784495387,tomcat clover,Clover
154355084,39.77003,-121.7906116667,tomcat clover,Clover
155264794,35.9465155704,-121.0967397318,tomcat clover,Clover
155212392,37.8380857289,-121.7939370498,tomcat clover,Clover
153487922,37.3652033333,-122.18698,tomcat clover,Clover
155068273,34.7429866667,-120.0605778333,tomcat clover,Clover
155790721,40.182842,-122.2224659722,tomcat clover,Clover
154752753,37.21276,-121.88636,tomcat clover,Clover
153974075,33.7700366667,-118.1203305,tomcat clover,Clover
155073585,38.6240227118,-121.9915125366,tomcat clover,Clover
155409635,36.65163,-121.7905416667,tomcat clover,Clover
155109560,38.4891283426,-121.68712,tomcat clover,Clover
155608288,37.9940012904,-122.6095021536,tomcat clover,Clover
154534567,35.6154555556,-118.3496694444,tomcat clover,Clover
154201383,37.2010194444,-121.8745805556,tomcat clover,Clover
155696411,37.7436888889,-122.4152166667,tomcat clover,Clover
154204428,38.6032783333,-122.5791333333,tomcat clover,Clover
153572703,37.9162533333,-121.9474866667,tomcat clover,Clover
154657496,37.1901944444,-121.8363027778,tomcat clover,Clover
154973527,32.7198366667,-116.9468783333,tomcat clover,Clover
155699242,37.1866033333,-121.5422216667,tomcat clover,Clover
155340994,38.6117555556,-122.6426083333,tomcat clover,Clover
153954120,37.742845,-122.416405,tomcat clover,Clover
155830241,37.7922214841,-122.4574049547,tomcat clover,Clover
154535061,32.9162320918,-116.8751139821,tomcat clover,Clover
155276268,37.8681966667,-121.9435366667,tomcat clover,Clover
153283179,39.6061389722,-121.5579859722,tomcat clover,Clover
155779933,36.4388364,-118.9045445,tomcat clover,Clover
154636526,37.7426837851,-122.4164951128,tomcat clover,Clover
154178988,37.3771991505,-122.2360542773,tomcat clover,Clover
155699678,37.4624299722,-122.2785999722,tomcat clover,Clover
155567645,38.0459833333,-122.5783616667,tomcat clover,Clover
155682900,34.7429206688,-120.0605555345,tomcat clover,Clover
155847589,37.8984946152,-121.9357846677,tomcat clover,Clover
154207013,37.0048038205,-122.1335509732,tomcat clover,Clover
155682789,37.9017033333,-122.0143933333,tomcat clover,Clover
154635590,36.4612787922,-121.814095626,tomcat clover,Clover
155239744,37.8555216667,-121.7548166667,tomcat clover,Clover
153999915,37.2083166667,-121.802605,tomcat clover,Clover
155288518,37.1397666667,-121.7861416667,tomcat clover,Clover
155842170,32.8668272,-116.8880434,tomcat clover,Clover
154524153,32.69539914,-116.79105508,tomcat clover,Clover
154042294,37.97388,-122.586595,tomcat clover,Clover
153660154,33.0871805,-117.2224666667,tomcat clover,Clover
155002875,36.1301528333,-118.8068083333,tomcat clover,Clover
155003020,34.4681396484,-119.1790542603,tomcat clover,Clover
153262438,38.2447094746,-122.1364682769,tomcat clover,Clover
154375579,37.74203,-122.4438383333,tomcat clover,Clover
154376076,35.2888050556,-120.6278541944,tomcat clover,Clover
155473293,39.776505,-121.778625,tomcat clover,Clover
155843659,34.7383616667,-119.9866716667,tomcat clover,Clover
155003568,34.5208435059,-118.5132293701,tomcat clover,Clover
154342711,37.3654866667,-122.1821533333,tomcat clover,Clover
155065492,37.2878283333,-122.0768805,tomcat clover,Clover
153579316,37.34880537,-122.13755149,tomcat clover,Clover
153994267,39.2367356457,-121.3054023498,tomcat clover,Clover
154596425,32.927590079,-117.2556933191,tomcat clover,Clover
155065449,37.9148466667,-121.9479833333,tomcat clover,Clover
155107441,38.2759833333,-121.8220583333,tomcat clover,Clover
154655187,38.3038944665,-122.4266506701,tomcat clover,Clover
154597584,36.55953,-120.830375,tomcat clover,Clover
155285679,37.4621083333,-122.2822116667,tomcat clover,Clover
155064988,37.2255080359,-121.7944536214,tomcat clover,Clover
155241476,38.4511283333,-122.5738133333,tomcat clover,Clover
153603695,37.1671333333,-121.73938,tomcat clover,Clover
154341404,38.3005376455,-122.4534998106,tomcat clover,Clover
155380356,38.4501583333,-122.6463861111,tomcat clover,Clover
154443445,34.1029194444,-118.7330222222,tomcat clover,Clover
155296209,38.5808527778,-123.1170888889,tomcat clover,Clover
155111056,38.0189583333,-122.5942616667,tomcat clover,Clover
155222048,35.1562471667,-120.6510466667,tomcat clover,Clover
154224025,38.0430361111,-122.6236666667,tomcat clover,Clover
153536368,37.4411973822,-122.2529707998,tomcat clover,Clover
155042754,33.5987178968,-117.7907639754,tomcat clover,Clover
155386342,37.1481695,-121.774575,tomcat clover,Clover
155376105,37.4624529722,-122.278947,tomcat clover,Clover
155714328,37.9570617676,-122.6032485962,tomcat clover,Clover
154486697,34.0006337682,-120.0593118911,tomcat clover,Clover
153400053,33.5445861816,-117.5544128418,tomcat clover,Clover
153127988,37.2163522534,-121.7502199048,tomcat clover,Clover
155546915,37.2713317871,-119.856590271,tomcat clover,Clover
153400022,33.5445861816,-117.5544281006,tomcat clover,Clover
154225636,38.6132783333,-121.1535805,tomcat clover,Clover
155357169,34.4476599722,-119.293374,tomcat clover,Clover
155281924,37.1804361111,-121.4848555556,tomcat clover,Clover
155674813,37.168874065,-121.729734065,tomcat clover,Clover
154911111,37.97385623,-122.58607685,tomcat clover,Clover
155260943,37.9118023338,-121.9493043481,tomcat clover,Clover
153537938,38.2372489577,-122.1320613008,tomcat clover,Clover
153763174,38.26177,-122.234445,tomcat clover,Clover
155718367,33.0871583333,-117.22238,tomcat clover,Clover
153504485,38.2457715903,-122.1324980884,tomcat clover,Clover
153712497,36.4879798889,-121.1914978027,tomcat clover,Clover
154494601,32.6464972222,-116.8725277778,tomcat clover,Clover
155555066,37.2106583333,-121.80088,tomcat clover,Clover
155290569,37.13997526,-121.78608585,tomcat clover,Clover
155326203,38.4264138889,-122.6441944444,tomcat clover,Clover
154292027,35.6656996929,-120.8802650607,tomcat clover,Clover
154060095,37.8987883333,-121.8829966667,tomcat clover,Clover
155090604,38.62501282,-122.45681951,tomcat clover,Clover
153639346,33.6006164551,-117.5110092163,tomcat clover,Clover
153123024,38.2497378997,-122.1340385997,tomcat clover,Clover
154630697,37.1489861667,-121.778,tomcat clover,Clover
153536397,37.4411973822,-122.2529707998,tomcat clover,Clover
155177386,36.2042218849,-121.7170837149,tomcat clover,Clover
153400273,33.5445861816,-117.5544128418,tomcat clover,Clover
155710080,37.4017597548,-122.2249620416,tomcat clover,Clover
154912554,33.5652523383,-117.5587676045,tomcat clover,Clover
154222048,40.2188555556,-122.0727361111,tomcat clover,Clover
154723869,38.6740216667,-121.6244716667,tomcat clover,Clover
155652813,33.8196786997,-117.7729003997,tomcat clover,Clover
154519007,36.4920083333,-121.178795,tomcat clover,Clover
153327654,36.4829166667,-121.1680583333,tomcat clover,Clover
155261570,33.690389,-117.6298029722,tomcat clover,Clover
154930943,37.1489611667,-121.7779783333,tomcat clover,Clover
155018280,37.3552444444,-122.1944361111,tomcat clover,Clover
155415842,34.0193221667,-119.6880866667,tomcat clover,Clover
155345876,33.1821987134,-117.3512876004,tomcat clover,Clover
154478833,33.0782055,-117.0130222167,tomcat clover,Clover
155049859,37.2043383333,-121.7789533333,tomcat clover,Clover
154517730,36.6225055279,-121.6950810032,tomcat clover,Clover
155178071,32.6067810059,-116.4858474731,tomcat clover,Clover
155102424,37.3470722222,-121.4338527778,tomcat clover,Clover
155863927,33.0681083333,-117.169595,tomcat clover,Clover
155090603,37.168795,-121.729675,tomcat clover,Clover
155821257,37.7191055556,-122.5009472222,tomcat clover,Clover
153536369,37.4411973822,-122.2529707998,tomcat clover,Clover
154458856,34.1316111667,-118.2816083333,tomcat clover,Clover
155291408,34.0644721667,-118.907495,tomcat clover,Clover
153123184,36.8677277458,-119.2836853089,tomcat clover,Clover
153518592,33.7369109722,-117.7172209722,tomcat clover,Clover
155430048,37.915445,-121.9427116667,tomcat clover,Clover
154867284,37.4003611111,-122.2123944444,tomcat clover,Clover
155815446,33.5503290057,-117.5625347346,tomcat clover,Clover
153725079,32.66695944,-116.87685956,tomcat clover,Clover
155556633,37.3564166667,-122.1957666667,tomcat clover,Clover
153500391,35.2242184853,-118.7086278726,tomcat clover,Clover
153725081,37.9830408527,-122.6030887663,tomcat clover,Clover
154624091,32.9197166667,-118.4864416667,tomcat clover,Clover
154227801,33.9872653516,-120.0310784673,tomcat clover,Clover
155756389,39.0012888826,-122.8041083333,tomcat clover,Clover
154112058,38.4361220258,-122.3463521193,tomcat clover,Clover
155705875,39.59143,-121.5823283333,tomcat clover,Clover
154504395,34.73707,-120.06441,tomcat clover,Clover
155539249,37.86815,-121.9431805556,tomcat clover,Clover
155277312,37.9022583333,-121.9003583333,tomcat clover,Clover
153772349,38.40345,-121.3999333333,tomcat clover,Clover
155759618,36.5013783333,-121.2020716667,tomcat clover,Clover
155558008,37.9489331693,-121.8486183231,tomcat clover,Clover
155259365,38.3464027199,-122.6479519269,tomcat clover,Clover
155705447,36.3966361111,-118.9859694444,tomcat clover,Clover
154766220,38.4404296875,-122.6506195068,tomcat clover,Clover
155705437,36.1147527778,-118.8947833333,tomcat clover,Clover
155190533,33.555745,-117.563645,tomcat clover,Clover
154626428,36.0681006736,-120.7760116688,tomcat clover,Clover
154874017,38.6057933333,-122.7841183333,tomcat clover,Clover
154444082,33.07834583,-117.01309363,tomcat clover,Clover
155421947,36.6575466667,-121.0522695,tomcat clover,Clover
154506767,35.239792281,-118.6949193225,tomcat clover,Clover
154929034,34.7409455616,-120.0620127289,tomcat clover,Clover
154444015,33.0782,-117.0130222167,tomcat clover,Clover
155294885,33.997825,-120.0611861111,tomcat clover,Clover
155182781,37.1823120117,-121.7456817627,tomcat clover,Clover
155257219,33.69096365,-117.65690702,tomcat clover,Clover
155709622,37.9279133333,-120.4609533333,tomcat clover,Clover
153226126,36.4828956458,-121.1681890843,tomcat clover,Clover
153771990,37.0896165466,-121.2097452308,tomcat clover,Clover
153867951,37.4467300026,-122.258255,tomcat clover,Clover
154522866,38.4901583333,-122.0300916667,tomcat clover,Clover
154498626,38.03535,-122.55545,tomcat clover,Clover
155326646,36.4986305556,-121.2038944444,tomcat clover,Clover
155390793,34.7314716667,-120.0856695,tomcat clover,Clover
154015858,37.1903179719,-121.8364014477,tomcat clover,Clover
155429829,33.5557186117,-117.563665,tomcat clover,Clover
154772431,33.4425547,-118.4849794,tomcat clover,Clover
154020301,38.37882,-122.4910716667,tomcat clover,Clover
153280683,37.9163624959,-121.9359916955,tomcat clover,Clover
154783632,38.0431138333,-122.6236283333,tomcat clover,Clover
155739738,37.13989,-121.78595,tomcat clover,Clover
154071200,33.0989388333,-117.2099216667,tomcat clover,Clover
153223774,39.775955,-121.7673416667,tomcat clover,Clover
155386561,33.4492366109,-118.5019662045,tomcat clover,Clover
154158060,36.9211308921,-120.9187559493,tomcat clover,Clover
155433311,38.5515769129,-121.2336053075,tomcat clover,Clover
153822564,37.37024952,-120.4208190357,tomcat clover,Clover
155173076,32.5984312468,-116.9424186065,tomcat clover,Clover
153496544,34.130936392,-118.2804718902,tomcat clover,Clover
154897526,37.9178716667,-121.938575,tomcat clover,Clover
155035764,37.5095144062,-122.3261590675,tomcat clover,Clover
155324384,36.377038313,-119.06039494,water clover,Clover
155277188,38.5293,-121.2650916667,water clover,Clover
155186260,32.5994208522,-116.9385278288,water clover,Clover
154027660,34.2562861462,-118.453794066,white clover,Clover
154492432,38.4035633333,-122.3543083333,white clover,Clover
153237567,38.0810888333,-122.955955,white clover,Clover
154901040,37.3353616667,-120.456025,white clover,Clover
153379706,33.6456935,-117.8381629,white clover,Clover
154374221,37.8619085,-122.5602108,white clover,Clover
154668652,38.0356611667,-122.8010866667,white clover,Clover
155341328,38.562375,-121.424605,white clover,Clover
154489796,38.65648432,-121.33117788,white clover,Clover
154117611,38.0756665838,-122.2265921758,white clover,Clover
154113873,32.7360534668,-117.1589279175,white clover,Clover
154205008,37.7180786133,-122.4775619507,white clover,Clover
155537689,36.60898895,-121.90685772,white clover,Clover
153260612,33.681675,-117.7990116667,white clover,Clover
153573322,33.3129369409,-117.2641103269,white clover,Clover
155392344,37.871130018,-122.2622993926,white clover,Clover
153767785,33.7327101739,-118.3657101617,white clover,Clover
155366735,33.976208229,-117.3962009551,white clover,Clover
155261142,38.6549939,-121.1799883997,white clover,Clover
154621488,38.4216308594,-121.4706497192,white clover,Clover
155278356,33.68651171,-117.62990636,white clover,Clover
153720071,34.014136,-118.285718,white clover,Clover
155515244,34.13795465,-118.12224361,white clover,Clover
155683468,33.3290596493,-117.3272337579,white clover,Clover
154193592,37.4078954065,-122.0987185834,white clover,Clover
155005027,40.69906561,-124.19934353,white clover,Clover
153341529,32.5818786621,-117.1320266724,white clover,Clover
155787534,37.3355411366,-121.8839446084,white clover,Clover
153518868,37.872833252,-122.2585906982,white clover,Clover
154657482,37.7965,-122.1616445,white clover,Clover
153755269,38.0299072266,-122.2740097046,white clover,Clover
155020394,40.6984319446,-124.1953754425,white clover,Clover
153287136,33.7665133333,-118.3095866667,white clover,Clover
155426097,38.4402498939,-121.4540775417,white clover,Clover
153449821,33.5556569722,-117.1651789722,white clover,Clover
153703759,37.83172,-122.2392283333,white clover,Clover
154277760,37.799053964,-122.1603141822,white clover,Clover
155671836,37.8724583333,-122.26165,white clover,Clover
155018266,33.837085758,-118.2424518323,white clover,Clover
154339864,32.7889932721,-117.2332364692,white clover,Clover
154342390,37.8664471,-122.5581877,white clover,Clover
154499740,33.6975510372,-117.8344788776,white clover,Clover
153633247,32.629375,-116.9846116667,white clover,Clover
155528465,34.4142341614,-119.846206665,white clover,Clover
154226559,36.60904977,-121.90708248,white clover,Clover
153458417,33.5546089722,-117.1654879722,white clover,Clover
155830098,37.7989614661,-122.4776328556,white clover,Clover
153715470,37.83013761,-122.2593805,white clover,Clover
154049214,37.8038716667,-122.243745,white clover,Clover
155372140,37.3354028771,-121.8842959778,white clover,Clover
155621857,35.36589352,-118.9173006,white clover,Clover
153982645,37.9486694336,-122.3396682739,white clover,Clover
153209224,33.6471333333,-117.8330216667,white clover,Clover
153376803,37.8196488997,-122.2457109,white clover,Clover
153775626,33.7724083333,-117.9267366667,white clover,Clover
155650939,37.2794859809,-121.9755255828,white clover,Clover
154657761,37.7965083333,-122.1614916667,white clover,Clover
155562875,37.87263,-122.26272,white clover,Clover
155011434,40.6992555556,-124.199075,white clover,Clover
155186488,37.40397,-122.22176,white-tipped clover,Clover
155543261,37.4458416667,-122.25608,white-tipped clover,Clover
153997745,39.60447146,-121.55730827,white-tipped clover,Clover
154058874,38.6058125,-121.1668288889,white-tipped clover,Clover
155698294,39.5980026676,-121.5556526184,white-tipped clover,Clover
155404039,39.5956783333,-121.5423133333,white-tipped clover,Clover
155429034,38.6361416313,-121.2343564662,white-tipped clover,Clover
153857544,39.619525,-121.6292033333,white-tipped clover,Clover
153396988,39.7734969722,-121.7749639722,white-tipped clover,Clover
153963649,39.4784633785,-121.4083821477,white-tipped clover,Clover
154356893,36.4540941421,-121.7824888534,white-tipped clover,Clover
155206939,35.2729475337,-120.6939526135,white-tipped clover,Clover
155795984,36.3863570997,-118.9442777,white-tipped clover,Clover
155380608,39.7715361827,-121.7833387582,white-tipped clover,Clover
155817649,36.4536127993,-121.7776260615,white-tipped clover,Clover
155697547,38.2508916667,-122.1338721667,white-tipped clover,Clover
154058873,38.6058386111,-121.1668069444,white-tipped clover,Clover
155569391,36.5167861111,-118.7969361111,white-tipped clover,Clover
153771382,39.5978166667,-121.54885,white-tipped clover,Clover
154003720,39.5980529785,-121.547744751,white-tipped clover,Clover
155275190,37.4460666667,-122.256005,white-tipped clover,Clover
155569363,36.4939083333,-118.8253944444,white-tipped clover,Clover
155024044,37.40593,-122.22622,white-tipped clover,Clover
154003877,39.5979792439,-121.5481495579,white-tipped clover,Clover
155248877,38.20435,-122.5016388889,white-tipped clover,Clover
155105616,39.5823083333,-121.5559,white-tipped clover,Clover
155195852,38.5393066406,-121.2601547241,white-tipped clover,Clover
154665174,39.5960540057,-121.5444178801,white-tipped clover,Clover
154177946,34.6857495495,-120.045537077,white-tipped clover,Clover
155424561,39.59563,-121.5423666667,white-tipped clover,Clover
155249237,38.5293833333,-121.2657,white-tipped clover,Clover
155710341,39.6026583333,-121.5571366667,white-tipped clover,Clover
155107827,38.4661666667,-121.2988366667,white-tipped clover,Clover
155385840,39.5563889,-121.55,white-tipped clover,Clover
154205521,39.773589,-121.774983,white-tipped clover,Clover
155429363,39.59545,-121.5427333333,white-tipped clover,Clover
155105114,39.5977466667,-121.5489416667,white-tipped clover,Clover
154376680,39.478753952,-121.4765080641,white-tipped clover,Clover
155259057,37.1888783333,-121.8832033333,white-tipped clover,Clover
154883884,37.3753,-120.4162133333,white-tipped clover,Clover
153222500,39.7735883333,-121.7750033333,white-tipped clover,Clover
155248545,38.5348133333,-121.2649466667,white-tipped clover,Clover
154150537,39.5991181383,-121.5418751873,white-tipped clover,Clover
154863852,37.45726558,-122.24665256,white-tipped clover,Clover
155572617,37.4009949427,-122.2179556928,white-tipped clover,Clover
155466017,39.58333,-121.57133,white-tipped clover,Clover
155848961,39.6011782314,-121.5510184763,white-tipped clover,Clover
155379909,39.77154363,-121.78330196,white-tipped clover,Clover
154532003,37.4323066667,-120.3521716667,white-tipped clover,Clover
155427582,38.4542448223,-121.0990499,white-tipped clover,Clover
154027982,39.598025,-121.5481305556,white-tipped clover,Clover
154376771,37.405905,-122.2261716667,white-tipped clover,Clover
155848579,38.466337,-121.300762,white-tipped clover,Clover
155850177,39.5958975847,-121.5436418695,white-tipped clover,Clover
153646327,37.46885,-122.2839138889,white-tipped clover,Clover
155848869,39.6043829386,-121.5594056852,white-tipped clover,Clover
154662371,36.0806111111,-121.3999472222,white-tipped clover,Clover
153652976,39.5959283333,-121.5507583333,white-tipped clover,Clover
153493976,37.8048033333,-120.6515883333,white-tipped clover,Clover
154897256,37.4870944444,-121.7436166667,woolly clover,Clover
154377028,36.6817316667,-121.7730366667,woolly clover,Clover
154848702,36.6890494,-121.7937987,woolly clover,Clover
154168529,37.8610655915,-122.4445921936,woolly clover,Clover
154925715,34.71763,-120.5141616667,woolly clover,Clover
155568010,38.0026888833,-122.650445,woolly clover,Clover
155675660,33.787885,-116.514104,Arizona lupine,Lupine
155243718,33.2662363598,-116.4104342284,Arizona lupine,Lupine
154761279,33.656044,-116.396556,Arizona lupine,Lupine
155253108,32.937325,-116.2600416667,Arizona lupine,Lupine
153184622,33.8197528443,-116.5134324847,Arizona lupine,Lupine
154030823,33.2338867188,-116.4109191895,Arizona lupine,Lupine
153073625,33.2548652446,-116.3873683152,Arizona lupine,Lupine
153338275,33.3437583333,-116.3686533333,Arizona lupine,Lupine
154323669,33.2644966667,-116.4082866667,Arizona lupine,Lupine
154022176,33.6670429722,-116.3995029722,Arizona lupine,Lupine
154022173,33.667216,-116.399077,Arizona lupine,Lupine
153660617,33.36261409,-116.29898807,Arizona lupine,Lupine
155799263,33.7305027778,-116.4088055556,Arizona lupine,Lupine
154055367,32.8146388889,-116.1444166667,Arizona lupine,Lupine
154055368,32.8266805556,-116.1655055556,Arizona lupine,Lupine
154055369,32.831425,-116.1753083333,Arizona lupine,Lupine
154252943,33.3367789997,-116.3678902997,Arizona lupine,Lupine
154823892,33.751225,-116.5394133333,Arizona lupine,Lupine
153382135,33.2814916667,-116.0995028333,Arizona lupine,Lupine
154836931,33.710050718,-116.4047852812,Arizona lupine,Lupine
154838226,33.7103176397,-116.4029493929,Arizona lupine,Lupine
154085049,33.66814,-116.403772,Arizona lupine,Lupine
153767450,33.247075,-116.4056333333,Arizona lupine,Lupine
154101187,33.6370166667,-116.279145,Arizona lupine,Lupine
154863660,33.7784883333,-116.556755,Arizona lupine,Lupine
154227063,33.7063546783,-115.8055252209,Arizona lupine,Lupine
155158698,33.2716716667,-116.4223633333,Arizona lupine,Lupine
153762469,32.8300283333,-116.1701966667,Arizona lupine,Lupine
155099313,33.2774283333,-116.425645,Arizona lupine,Lupine
155269064,33.276025,-116.398995,Arizona lupine,Lupine
153593505,33.7929716667,-116.5309833333,Arizona lupine,Lupine
153660171,33.36261644,-116.30894381,Arizona lupine,Lupine
153659740,33.701105,-115.8022916667,Arizona lupine,Lupine
154452583,33.6714144262,-116.4139279647,Arizona lupine,Lupine
154492944,33.6711606584,-116.4132615246,Arizona lupine,Lupine
154492948,33.6713845206,-116.4137844499,Arizona lupine,Lupine
154401071,33.3592713,-116.3958685,Arizona lupine,Lupine
154400897,33.3593052,-116.3956919,Arizona lupine,Lupine
155503669,33.2419018946,-116.4277167775,Arizona lupine,Lupine
153220482,33.7831163,-116.4958495,Arizona lupine,Lupine
155402828,33.241395,-116.4043116667,Arizona lupine,Lupine
153631343,33.89737,-116.6430133333,Arizona lupine,Lupine
153258718,33.23569,-116.408437,Arizona lupine,Lupine
153259883,33.2517032485,-116.4018597633,Arizona lupine,Lupine
153259884,33.2383658033,-116.4041596281,Arizona lupine,Lupine
155382642,32.8650083333,-116.2282033333,Arizona lupine,Lupine
153216224,33.3325216667,-116.362975,Arizona lupine,Lupine
155378733,33.7500781,-116.48613579,Arizona lupine,Lupine
153265040,33.9284147032,-115.9511017799,Arizona lupine,Lupine
155369172,33.2760707824,-116.4253808435,Arizona lupine,Lupine
154640717,33.7270892343,-116.5276516047,Arizona lupine,Lupine
155281300,33.3654033333,-116.4148783333,Arizona lupine,Lupine
153287276,33.7551222745,-116.4768207818,Arizona lupine,Lupine
153286873,33.7565734621,-116.4765435085,Arizona lupine,Lupine
155287121,32.9604383333,-116.2474833333,Arizona lupine,Lupine
153836067,33.26682111,-116.11611401,Arizona lupine,Lupine
